1 40  0.18672  0.22519  0.07564  0.27885 -1.66764 -1.38066  2.98949  0.95720  0.04249  0.02055  0.03143  0.05317  0.50776  0.54684  1.00303  0.83078  0.02048  0.02114  0.00928  0.03188  0.68743  0.52199  0.97670 -0.00992  0.27386
1 41  0.20357  0.26745  0.05059  0.30668 -1.54149 -1.48263  2.99716  0.99103  0.06624  0.05998  0.04255  0.05875  0.36150  0.32525  1.06311  0.86223  0.01576  0.01749  0.01440  0.04246  0.72905  0.52104  0.99858 -0.06349  0.38228
1 42  0.18984  0.26382  0.06373  0.27155 -1.58540 -1.34584  3.20790  1.05312  0.05649  0.04384  0.02725  0.09634  0.52312  0.44336  1.06475  0.85211  0.01560  0.02384  0.00991  0.03623  0.55064  0.45980  0.94952 -0.03384  0.36951
1 43  0.21730  0.27521  0.02581  0.30238 -1.59771 -1.35564  3.26670  1.07672  0.04121  0.05428  0.05057  0.07955  0.47810  0.35657  1.04812  0.85213  0.02192  0.01769  0.01523  0.04128  0.75093  0.46528  0.94430 -0.08158  0.29147
1 44  0.22966  0.24278  0.02846  0.29531 -1.57321 -1.42304  3.06382  1.09859  0.03809  0.03193  0.05862  0.07907  0.36257  0.42807  1.18327  0.75607  0.01586  0.00910  0.01372  0.03394  0.64630  0.53876  0.80552 -0.04794  0.35674
1 45  0.24519  0.25328  0.05349  0.25526 -1.62226 -1.35899  3.07691  0.99202  0.06824  0.06046  0.00568  0.13009  0.51050  0.50404  1.29018  0.78682  0.01805  0.01315  0.01768  0.03063  0.66480  0.67241  1.03389 -0.01263  0.31212
1 46  0.19448  0.27552  0.01906  0.26809 -1.64223 -1.52411  3.31713  1.12826  0.03925  0.04162  0.02108  0.06190  0.48225  0.43309  1.16005  0.76445  0.02205  0.01260  0.00962  0.03865  0.76371  0.50686  0.89507  0.04087  0.37611
1 47  0.19290  0.29620  0.00433  0.27295 -1.57975 -1.40819  3.17334  0.96696  0.03863  0.00667  0.01013  0.07218  0.48254  0.47437  1.05872  0.70066  0.02143  0.02085  0.00891  0.03571  0.60342  0.58748  0.80769 -0.10118  0.40863
1 48  0.19575  0.28384  0.03656  0.30456 -1.62976 -1.35933  3.07024  1.03382  0.05301  0.06319  0.02570  0.09329  0.33353  0.37444  0.90528  0.82108  0.02386  0.01855  0.00541  0.03928  0.59037  0.44636  0.94312 -0.12062  0.36605
1 49  0.21541  0.27222  0.01059  0.27822 -1.51485 -1.48280  3.22888  1.06801  0.05551  0.07543  0.03650  0.05550  0.37054  0.35647  1.15278  0.86244  0.01615  0.01582  0.00834  0.07487  0.57223  0.64470  0.80007 -0.07032  0.44779
1 50  0.18544  0.25940  0.01648  0.31134 -1.57435 -1.29630  3.20072  1.02679  0.02501  0.04504  0.03117  0.09331  0.46763  0.32028  1.18588  0.71396  0.02231  0.01498  0.01042  0.04392  0.62432  0.59063  0.79995  0.01990  0.36600
1 51  0.21460  0.25113  0.03336  0.30098 -1.55762 -1.46172  3.08830  0.94489  0.06596  0.01598  0.07794  0.07253  0.38395  0.44019  1.05339  0.80528  0.01889  0.01131  0.02046  0.06272  0.85199  0.50835  1.22879 -0.07103  0.32759
1 52  0.21488  0.25831  0.03707  0.25639 -1.49872 -1.41332  3.13587  0.88232  0.02151  0.02896  0.04255  0.13050  0.28055  0.37135  1.08665  0.64827  0.04535  0.01058  0.01882  0.04440  0.54168  0.52202  0.74956 -0.13851  0.49307
1 53  0.19990  0.24655  0.03295  0.24344 -1.61277 -1.46684  3.11739  0.98706  0.05148  0.03765  0.02501  0.06989  0.48742  0.43030  1.06096  0.63608  0.01770  0.00522  0.01354  0.04429  0.52975  0.58986  0.88846  0.04232  0.42028
1 54  0.24487  0.27315  0.02263  0.25860 -1.59994 -1.32839  3.15209  0.93553  0.03437  0.08052  0.06543  0.10861  0.43677  0.38803  1.21425  0.72690  0.01778  0.00408  0.01423  0.04093  0.61175  0.43464  0.62070 -0.08258  0.37554
1 55  0.21214  0.26691 -0.01031  0.28616 -1.49158 -1.47368  3.25534  1.05253  0.02817  0.06369  0.05418  0.09017  0.40313  0.31471  1.06424  0.77457  0.01290  0.01155  0.01284  0.05432  0.70068  0.39677  0.77672  0.02167  0.54603
1 56  0.20510  0.25719  0.03576  0.25471 -1.56372 -1.42613  3.19305  0.99397  0.04891  0.04893  0.04169  0.10044  0.36707  0.46415  1.03120  0.74224  0.02295  0.01727  0.00858  0.03911  0.72936  0.42410  0.88848 -0.09632  0.34224
1 57  0.22818  0.24119  0.04182  0.27662 -1.46393 -1.37288  2.91410  1.02337  0.07556  0.06024  0.03171  0.04805  0.44458  0.46335  1.00560  0.71310  0.02800  0.02531  0.01435  0.04675  0.67587  0.39273  0.68427  0.07616  0.26010
1 58  0.27594  0.22054  0.04681  0.26148 -1.58407 -1.36746  3.03096  1.02430 -0.00548  0.04377  0.04631  0.05856  0.46371  0.26976  1.04809  0.78541  0.02143  0.02103  0.01370  0.03957  0.63580  0.63279  0.93189  0.09412  0.30229
1 59  0.22433  0.25777  0.03820  0.25279 -1.65346 -1.48911  3.11227  1.08632  0.00487  0.04080  0.01057  0.08410  0.39392  0.39992  1.18809  0.87371  0.01426  0.01580  0.01654  0.05971  0.88688  0.45083  0.77193  0.00028  0.29448
1 60  0.20786  0.25624  0.02196  0.29269 -1.45188 -1.34677  3.01702  1.03673  0.04116  0.03498  0.07180  0.09338  0.57251  0.41599  0.88816  0.82697  0.01311  0.01022  0.01114  0.03467  0.63968  0.51828  1.08917 -0.18300  0.40425
1 61  0.21786  0.23450  0.03582  0.22776 -1.58889 -1.30597  3.06480  0.92110  0.03876  0.07436  0.03958  0.09334  0.43542  0.45189  1.25154  0.72266  0.01228  0.01528  0.01288  0.05474  0.51403  0.51321  0.79825 -0.01831  0.36714
1 62  0.20535  0.24474  0.02358  0.28031 -1.64356 -1.45317  3.09762  1.05907  0.04278  0.05435  0.04794  0.02723  0.50615  0.32027  1.29463  0.66722  0.01493  0.02539  0.00902  0.06104  0.81397  0.54927  0.86030 -0.03244  0.32511
1 63  0.22218  0.26287  0.03473  0.28593 -1.49001 -1.39779  3.17571  1.07753  0.03215  0.06902  0.04185  0.05986  0.47196  0.31468  1.13043  0.75921  0.01900  0.01941  0.00990  0.04180  0.69089  0.53601  0.79110 -0.06355  0.36727
1 64  0.25253  0.27112  0.03865  0.27984 -1.60235 -1.44324  3.01556  1.05770  0.01934  0.03211  0.03620  0.09838  0.50901  0.34001  0.89268  0.76088  0.02190  0.01656  0.01165  0.03254  0.62147  0.50384  0.97005 -0.00709  0.41615
1 65  0.22629  0.25107  0.03768  0.28862 -1.60875 -1.40754  3.00569  1.05527  0.03162  0.06325  0.01421  0.10757  0.68939  0.53443  1.31614  0.63513  0.01317  0.01357  0.01392  0.04497  0.80948  0.50047  0.99909 -0.07287  0.33594
1 66  0.20514  0.28232  0.00384  0.26880 -1.49265 -1.32105  3.13123  0.93334  0.03966  0.03102  0.06874  0.06029  0.39877  0.51955  1.18315  0.64699  0.01748  0.01362  0.01076  0.06178  0.74970  0.50646  0.59122 -0.03192  0.38447
1 67  0.23775  0.28291  0.01873  0.26086 -1.58079 -1.46064  3.10494  1.02099  0.05615  0.01811  0.03733  0.04425  0.33993  0.47986  1.20100  0.72262  0.01598  0.01538  0.00742  0.06143  0.77314  0.35510  0.77741 -0.02676  0.29205
1 68  0.21765  0.26174  0.05792  0.27797 -1.53891 -1.33674  3.12599  1.09655  0.04285  0.01551  0.02314  0.05901  0.44290  0.50029  1.12363  0.73907  0.02249  0.01536  0.00689  0.04641  0.60302  0.43928  0.61693  0.01899  0.54021
1 69  0.24479  0.28484  0.03379  0.28241 -1.61132 -1.40433  3.16775  1.09241  0.02766  0.05447  0.04572  0.07681  0.56708  0.47042  1.10903  0.78914  0.02636  0.01964  0.00715  0.05912  0.66747  0.37531  1.05031  0.07991  0.34212
1 70  0.24188  0.29125  0.04378  0.25666 -1.51276 -1.48448  3.07245  1.02430  0.03283  0.06169  0.05867  0.02796  0.29072  0.33543  0.91847  0.73699  0.01591  0.01466  0.00666  0.05576  0.69073  0.61007  0.75418 -0.00098  0.39524
1 71  0.20923  0.25205  0.04163  0.24515 -1.56677 -1.40434  3.14054  0.90312  0.04328  0.07300  0.03010  0.11987  0.29073  0.51656  1.18113  0.82216  0.01803  0.01747  0.00958  0.05203  0.73370  0.41281  0.97081  0.08594  0.40311
1 72  0.21545  0.25596  0.04991  0.23106 -1.55520 -1.34134  3.26605  0.99150  0.04810  0.04154  0.05922  0.08591  0.41957  0.49486  1.09985  0.74050  0.01746  0.01520  0.01041  0.05298  0.63442  0.43551  0.78291  0.00088  0.31717
1 73  0.19258  0.27057  0.01974  0.31420 -1.63715 -1.40371  3.06857  0.95187  0.05922  0.02825  0.06445  0.11965  0.39124  0.39916  1.22126  0.72725  0.02956  0.01565  0.00881  0.04848  0.73136  0.52043  0.90543 -0.03115  0.48473
1 74  0.21302  0.27057  0.02825  0.22649 -1.54094 -1.38194  3.16033  1.00925  0.02168  0.01634  0.04675  0.07253  0.51194  0.55163  1.01242  0.79800  0.02112  0.02229  0.00487  0.04269  0.60507  0.45563  0.96729 -0.08028  0.22570
1 75  0.21274  0.23208  0.05361  0.27483 -1.61350 -1.37129  3.09035  0.95520  0.04771  0.05565  0.05809  0.08246  0.49107  0.34386  1.07326  0.72626  0.01200  0.02272  0.01643  0.04115  0.51847  0.53895  1.12566 -0.07573  0.33349
1 76  0.22062  0.27720  0.00598  0.33049 -1.51238 -1.41711  3.38228  1.04306  0.06386  0.03476 -0.00050  0.07270  0.45364  0.41714  1.11154  0.84326  0.01157  0.02882  0.01926  0.04803  0.59781  0.60931  0.80308  0.07084  0.29057
1 77  0.20896  0.23395  0.01641  0.29526 -1.44986 -1.38717  2.99356  0.99277  0.05896  0.04144  0.03408  0.12743  0.44167  0.34741  1.18184  0.71788  0.01147  0.01592  0.01435  0.06121  0.69694  0.47597  0.73776  0.01105  0.25717
1 78  0.23123  0.26449 -0.00693  0.26153 -1.43519 -1.48918  2.94363  1.05039  0.04952  0.08827  0.03835  0.10200  0.39125  0.38868  0.97563  0.70166  0.01521  0.01570  0.01048  0.04121  0.72257  0.50646  0.99456  0.00602  0.35285
1 79  0.24120  0.26773  0.04967  0.32551 -1.62329 -1.46057  3.01624  1.00266  0.05588  0.02374  0.05342  0.07223  0.50856  0.34340  1.32250  0.62436  0.01607  0.01819  0.00870  0.05802  0.80378  0.53930  1.02619  0.01133  0.45102
1 80  0.18683  0.25365  0.03070  0.28406 -1.54036 -1.49783  3.28362  1.01063  0.01967  0.05781  0.01640  0.14063  0.61540  0.46858  0.95410  0.81045  0.02409  0.01359  0.01125  0.03922  0.55997  0.57715  0.93304 -0.03013  0.31801
1 81  0.23749  0.23342  0.01192  0.29647 -1.55067 -1.46728  3.12105  1.14870  0.01992  0.08362  0.05001  0.07801  0.51900  0.50466  1.16753  0.74379  0.02061  0.01618  0.00918  0.05744  0.67521  0.53161  0.85336  0.06548  0.46585
1 82  0.24687  0.24737  0.02008  0.30896 -1.68829 -1.38888  3.07161  1.11240  0.05411  0.03115  0.02462  0.10080  0.48541  0.37523  1.25985  0.79123  0.01015  0.01670  0.01157  0.04746  0.59430  0.66589  1.13931  0.05726  0.38898
1 83  0.22066  0.24335 -0.00493  0.25289 -1.49499 -1.54878  3.06518  1.04159  0.04837  0.02743  0.05517  0.07211  0.72431  0.36392  1.37733  0.73661  0.01568  0.02082  0.01313  0.03751  0.87710  0.46350  1.03029 -0.04982  0.28546
1 84  0.22622  0.26023  0.02602  0.24649 -1.46191 -1.36251  3.17427  1.05780 -0.00304  0.00583  0.06046  0.10699  0.33934  0.33052  1.01666  0.81377  0.02117  0.00581  0.02124  0.05787  0.84052  0.53869  0.91896 -0.07571  0.31102
1 85  0.19331  0.28394  0.04779  0.26199 -1.48319 -1.43128  3.06257  1.08668  0.06903  0.04355  0.06516  0.06372  0.51119  0.43213  1.26803  0.75068  0.01311  0.00483  0.00922  0.06314  0.81280  0.45246  1.06768  0.00951  0.40141
1 86  0.23795  0.26196  0.00405  0.27917 -1.50022 -1.40209  3.06775  0.99765  0.04601  0.04011  0.06766  0.07298  0.51533  0.36331  1.16973  0.78026  0.01812  0.00560  0.00728  0.03191  0.56055  0.67712  0.71552  0.02050  0.37616
1 87  0.21185  0.27037  0.02673  0.28298 -1.57705 -1.43864  3.25225  1.05483  0.06318  0.02937  0.06207  0.12464  0.48253  0.33701  1.26164  0.72120  0.01676  0.01238  0.01406  0.02551  0.58641  0.51424  0.84865 -0.03515  0.36957
1 88  0.22563  0.25007  0.04767  0.23454 -1.54728 -1.32822  3.09198  1.07140  0.04314  0.05154  0.05394  0.05268  0.65396  0.35596  1.20974  0.74585  0.01421  0.01177  0.01466  0.05815  0.89874  0.50681  0.89195 -0.00385  0.31758
1 89  0.23078  0.25192  0.03267  0.32824 -1.47850 -1.32551  3.14738  1.06885  0.05370  0.04322  0.03257  0.09675  0.44453  0.39337  1.18085  0.73618  0.01753  0.01096  0.01380  0.04144  0.53759  0.59991  1.02276 -0.05926  0.32359
1 90  0.21142  0.26775  0.04341  0.25199 -1.50760 -1.39567  3.04121  1.04884  0.03236  0.02920  0.04166  0.04548  0.47683  0.29443  1.16359  0.79419  0.02081  0.01030  0.01134  0.04048  0.61783  0.45860  0.88484  0.07503  0.34911
1 91  0.20983  0.24167  0.03060  0.27347 -1.69167 -1.35702  3.17400  0.99414  0.05441  0.03414  0.04053  0.13319  0.56795  0.45102  0.91861  0.65475  0.02270  0.01131  0.00750  0.04456  0.93131  0.43803  0.94107  0.02534  0.31045
1 92  0.20305  0.28261  0.04051  0.27048 -1.63804 -1.44887  2.97206  1.01205  0.07539  0.03789  0.08733  0.10883  0.39716  0.33410  1.21048  0.83565  0.01884  0.00783  0.01873  0.04035  0.77173  0.39123  0.64365 -0.05532  0.33307
1 93  0.21547  0.24301  0.06723  0.27254 -1.51473 -1.43924  3.08139  0.92505  0.07180  0.04142  0.05743  0.07191  0.16963  0.44140  1.29941  0.89974  0.02208  0.00626  0.01308  0.04967  0.70636  0.50445  0.94742  0.02801  0.38317
1 94  0.16462  0.27996  0.04560  0.23783 -1.53051 -1.44787  3.16458  1.00686  0.04785  0.05265  0.05206  0.13082  0.41671  0.37418  1.05208  0.82267  0.02449  0.00900  0.01174  0.05402  0.61830  0.51531  0.80209 -0.16392  0.48124
1 95  0.20857  0.27844  0.03496  0.31906 -1.62327 -1.40392  3.26168  1.11354  0.04547  0.02536  0.05361  0.10407  0.49982  0.47269  1.16233  0.74304  0.01631  0.00749  0.00901  0.08145  0.88387  0.45080  0.86201 -0.04031  0.29911
1 96  0.19832  0.28888  0.02312  0.28710 -1.52639 -1.39696  3.01298  0.98317  0.06795  0.04237  0.04959  0.13500  0.48173  0.39760  1.14934  0.66558  0.02866  0.01277  0.00900  0.06055  0.62418  0.47767  0.82280  0.08186  0.35803
1 97  0.21032  0.22692  0.01957  0.24242 -1.53522 -1.39357  3.17185  0.99420  0.03663  0.05792  0.05163  0.10529  0.34796  0.49050  1.09397  0.75604  0.01391  0.00889  0.01088  0.05556  0.54810  0.49043  0.72007  0.02529  0.31051
1 98  0.23216  0.21114  0.07676  0.28870 -1.79677 -1.32790  3.22020  1.03936  0.05349  0.03171  0.01579  0.08771  0.55188  0.42956  1.21510  0.82724  0.00953  0.00981  0.01501  0.04659  0.78394  0.49593  0.89336 -0.07025  0.46666
1 99  0.21418  0.24188  0.03119  0.24626 -1.47248 -1.38288  3.09996  0.97352  0.04085  0.06043  0.04197  0.12420  0.53302  0.40221  1.12299  0.78274  0.00878  0.01600  0.00962  0.05467  0.75445  0.50401  0.99603  0.02525  0.46817
1 100  0.25820  0.25905  0.00674  0.28262 -1.58650 -1.47728  3.04934  1.08035  0.01517  0.04585  0.03961  0.12150  0.51316  0.45190  1.04067  0.86664  0.01493  0.01068  0.01565  0.04020  0.73417  0.43785  0.86948  0.01649  0.32022
1 101  0.23357  0.24544  0.01095  0.25713 -1.48257 -1.34596  3.18606  1.05042  0.04680 -0.00319  0.05092  0.07992  0.46323  0.42854  1.18229  0.72773  0.01788  0.01335  0.00987  0.04632  0.57478  0.57038  0.84884  0.02259  0.31528
1 102  0.25956  0.28509 -0.00049  0.27951 -1.46026 -1.40689  3.02873  1.06543  0.02687  0.02217  0.01130  0.09029  0.46127  0.40847  1.05619  0.76869  0.02367  0.02534  0.00788  0.03343  0.65576  0.41208  0.72642  0.04712  0.29632
1 103  0.22715  0.27178  0.04726  0.30858 -1.65523 -1.47464  3.07278  1.03082  0.03974  0.04400  0.04521  0.11494  0.41838  0.40169  1.18053  0.72985  0.01529  0.01538  0.00714  0.04880  0.66054  0.52232  0.88035 -0.14787  0.32396
1 104  0.17908  0.23873  0.03481  0.26605 -1.59630 -1.42375  3.13182  0.96527  0.04176  0.02882  0.06231  0.09416  0.44864  0.42964  1.12708  0.64639  0.01785  0.01928  0.01615  0.05178  0.56146  0.50970  0.75379 -0.03008  0.40222
1 105  0.19678  0.33047  0.05638  0.28209 -1.44318 -1.46973  3.23500  1.02545  0.04565  0.01720  0.07736  0.08013  0.55682  0.46361  1.11249  0.82290  0.01486  0.03185  0.01627  0.06479  0.81266  0.47100  0.78458 -0.02066  0.39561
1 106  0.24940  0.24285  0.02863  0.25731 -1.44472 -1.30253  3.03156  1.03932  0.05044  0.04628  0.00979  0.06472  0.51157  0.38951  1.22896  0.80134  0.01724  0.02050  0.01611  0.04265  0.66400  0.63978  0.75318  0.00463  0.41780
